place_id,name,image_urls,address,duration,type,categories,main_image,price,rating,description,opening_hours,reviews,city,unit
place_000045,Harry Potter Forbidden Forest Experience (2025) - All You Need to Know BEFORE You Go (with Reviews),['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/36/9d/c6/caption.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/36/9d/c6/caption.jpg?w=1200&h=1200&s=1,18.94,4.0,"Kids loved it but they didn't get the dent in their pocket that I did. Portions of the lighted walk were cute photo ops, but all in all the price felt like they took more than the experience gave. Even more of a cash grab was the ""deluxe"" package that went for about $25 more each than the regular ticket.  The kids got a cheap necklace, bag and letter.  Was so not worth the extra $$.It didn't help that the event got cancelled twice on us, due to weather.  That wasn't their fault but the reprocessing of the tickets into vouchers left us with tickets that we were required to pay even more!  The days left to book were all higher in price.   I called and was told to email customer service.  They did eventually fix the vouchers in the end, so that we could get the same experience we originally paid for but the inconvenience left a sour taste.If you have money to burn and are a huge Harry Potter fan, go for it.  If you are on the fence and on a budget, drive through a Christmas light display somewhere.  You'll leave there with a happy feeling.", ,299,hanoi,$
place_000046,Mountaineers of Iceland (2025) - All You Need to Know BEFORE You Go (with Reviews),['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/15/71/36/everybody-safe-and-sound.jpg?w=1200&h=1200&s=1'], ,4 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/15/71/36/everybody-safe-and-sound.jpg?w=1200&h=1200&s=1,,4.6,Operating Super Jeep and Glacier Snowmobile Tours in the Rugged Landscape of Iceland. Experience the Moods of Mountaineers!,8:00 AM - 5:00 PM,"1,323",hanoi, 
place_000047,Julian's Boat Tours,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/26/53/ca/cliff-diving.jpg?w=1200&h=1200&s=1'], ,5 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/26/53/ca/cliff-diving.jpg?w=1200&h=1200&s=1,,4.9,"Julian's Boat Tours is a once in a lifetime experience, one you can't afford to miss while vacationing on the beautiful Tropical island of St Lucia. We also cater for our one day visitors arriving via cruise ship. Our tours entails cruising along the coastline with some of our well trained and knowledgeable tour guides and experienced captains, while visiting Castries our capital, Marigot Bay, visit the small fishing villages along the coastal shore, we also stop for a lovely kodak moment overlooking the Piton Mountains and snorkeling at Anse Chastnet and Sugar Beach. Then into the beautiful town of Soufriere where you will find the world's only drive in volcano, Here you'll get a chance to basked in the Mud Bath, Mineral Pools and enjoy the Waterfall. Experience a Delicious home cooked Meal. JULIAN'S BOAT TOURS is a one stop shop adventure which allows you to visit 90% of our beautiful island only on one tour.",12:00 AM - 11:59 PM,"1,118",hanoi, 
place_000048,Secret Food Tours Budapest,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/79/87/3d/flodni-cake.jpg?w=1200&h=1200&s=1'], ,3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/79/87/3d/flodni-cake.jpg?w=1200&h=1200&s=1,,4.9,"Get More Information - Book direct for lower price guaranteed, at Secret Food Tours. By booking Secret Food Tours Budapest, you will enjoy an in-depth cultural and food experience around the city, tasting quality food and wine. Even in the heart of urban Budapest, anyone has the opportunity to enjoy the best ingredients from Hungary's countryside - if you know where to look.", ,631,hanoi, 
place_000049,Thu Cong My Nghe Handierafts Lien Han,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5d/fb/09/getlstd-property-photo.jpg'],"10 Luong Ngoc Quyen Hang Buom, Hoan Kiem, Hanoi 100000 Vietnam",1-2 hours,Attraction,"['Art Galleries in Hanoi', 'Antique Shops in Hanoi', 'Also popular with travelers', 'Department Stores in Hanoi', 'See all']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5d/fb/09/getlstd-property-photo.jpg,86.0,5.0, , , ,hanoi,$
place_000050,Sapa Store,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/75/52/17/de-la-coupole.jpg'], ,2 miN,Attraction,"['Art Galleries in Hanoi', 'Antique Shops in Hanoi', 'Also popular with travelers', 'Department Stores in Hanoi', 'See all']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/75/52/17/de-la-coupole.jpg,86.0,5.0, , , ,hanoi,$
place_000051,Hanoia Hoa Lo,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/c3/cb/76/getlstd-property-photo.jpg'],"01 Hoa Lo Inside Hoa Lo Prison Historical Relic, Hoan Kiem, Hanoi 100000 Vietnam",1 hour,Attraction,"['Art Galleries in Hanoi', 'Antique Shops in Hanoi', 'Also popular with travelers', 'Department Stores in Hanoi', 'See all']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/c3/cb/76/getlstd-property-photo.jpg,35.0,4.9,"Hanoia is the leading Haute-Lacquer house in Vietnam. The ultimate quality of its products has been recognized since years by prestigious luxury brands worldwide. On the strength of this recognition, Hanoia has developed its own collections of Home Decor, Jewellery and Lacquer Silk, which feature a perfect blend between Contemporary Design and Vietnamese Inspirations.", , ,hanoi,$
place_000052,"Anh Thư Limousine (Hanoi, Vietnam): Hours, Address - Tripadvisor",['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/73/db/c1/caption.jpg?w=1200&h=1200&s=1'], , ,Attraction,"['Water Sports in Hanoi', 'Parasailing & Paragliding in Hanoi', 'Gondola Cruises in Hanoi', 'River Rafting & Tubing in Hanoi', 'Boat Rentals in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/73/db/c1/caption.jpg?w=1200&h=1200&s=1,86.0,5.0,"Anh Thu Company specializes in car rental from 4 seats to 45 seats and Limousine 9 seats, 11 seats, 16 seats and 21 seats",8:00 AM - 5:30 PM, ,hanoi,$
place_000053,"88GO- Thuê xe sân bay, xe du lịch",['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/50/6d/35/caption.jpg?w=1200&h=1200&s=1'], , ,Attraction,"['Water Sports in Hanoi', 'Parasailing & Paragliding in Hanoi', 'Gondola Cruises in Hanoi', 'River Rafting & Tubing in Hanoi', 'Boat Rentals in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/50/6d/35/caption.jpg?w=1200&h=1200&s=1,86.0,5.0,"88GO is the contract car rental platform. Currently, the platform has +2000 vehicles from 4-45 seats, specializing in airport car service - passenger car - intercity car in 64 provinces in Vietnam.
In addition, the leadership team has 06 years' experience in passenger transportation and contract car rental.
With the existing contract car rental technology platform, all 88GO bookings are able to confirm vehicle availability immediately.",8:30 AM - 6:00 PM, ,hanoi,$
place_000054,Qua Tang Thu Cong My Nghe,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/bb/03/ef/getlstd-property-photo.jpg'], ,1 hour,Attraction,"['Art Galleries in Hanoi', 'Antique Shops in Hanoi', 'Also popular with travelers', 'Department Stores in Hanoi', 'See all']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/bb/03/ef/getlstd-property-photo.jpg,86.0,5.0,"Souvenir , handmade embroidery picture , table cloth , scarf silk , tie bowtie silk , kimono , handmade crochet , air lacquer , copper picture , đong ho picture , magnet , book mark", , ,hanoi,$
place_000055,The Golf Hub,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/44/1c/2f/golf-indoor-bays-overlooking.jpg'], ,9 miN,Attraction,"['Movie Theaters in Hanoi', 'Also popular with travelers', 'Game & Entertainment Centers in Hanoi', 'Playgrounds in Hanoi', 'See all']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/44/1c/2f/golf-indoor-bays-overlooking.jpg,4.0,4.3, ,6:00 AM - 10:00 PM, ,hanoi,$
place_000056,1950 by Duc Hanh,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/bf/f5/02/getlstd-property-photo.jpg'], ,1 hour,Attraction,"['Art Galleries in Hanoi', 'Antique Shops in Hanoi', 'Also popular with travelers', 'Department Stores in Hanoi', 'See all']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/bf/f5/02/getlstd-property-photo.jpg,86.0,5.0,1950 by Duc Hanh Tailor specializes in tailoring and selling baby goods. Products are individually designed and hand-embroidered., , ,hanoi,$
place_000057,Hebe's Naturals,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b2/5c/39/caption.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-674x446/0b/23/c5/a3.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-674x446/0b/23/c6/16.jpg']", ,3 miN,Attraction,"['Lessons & Workshops in Hanoi', 'Also popular with travelers', 'Sports Camps & Clinics in Hanoi', 'See all', 'Cooking Classes in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b2/5c/39/caption.jpg,86.0,5.0,"We craft Organic Soaps locally handmade from Organic coconut oil & Shea butter in a shared store @ 15 Hang Da, Hoan Kiem District, Hanoi (Old quarter). 
We also offer soap making classes, crafting workshops, linen clothes and leather gifts.",9:00 AM - 5:30 PM, ,hanoi,$
place_000058,FOLKSIGHT 216 HANG BONG,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/16/5a/caption.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-674x446/0a/01/94/9f.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-674x446/0a/01/95/b6.jpg']", ,6 miN,Attraction,"['Lessons & Workshops in Hanoi', 'Also popular with travelers', 'Sports Camps & Clinics in Hanoi', 'See all', 'Cooking Classes in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/16/5a/caption.jpg,86.0,5.0,"As an art and craft brand in Hanoi, Vietnam, FOLKSIGHT is run by artists with a passion for expressing cultural values through folk art and storytelling. 

We create our own designs and incorporate them into daily used products, such as silk scarves, embroidered clothing, home décor, and many more.",10:30 AM - 9:00 PM, ,hanoi,$
place_000059,"INDOCHINA PEARL TRAVEL (Hanoi, Vietnam): Hours, Address - Tripadvisor",['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/d9/2e/c1/caption.jpg?w=1200&h=1200&s=1'], , ,Attraction,"['Water Sports in Hanoi', 'Parasailing & Paragliding in Hanoi', 'Gondola Cruises in Hanoi', 'River Rafting & Tubing in Hanoi', 'Boat Rentals in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/d9/2e/c1/caption.jpg?w=1200&h=1200&s=1,86.0,5.0,"With our headquarters in Hanoi Vietnam, we are proud to offer you tailor-made tours in some of the world's most beautiful destinations including Vietnam, Laos, Cambodia, Myanmar and Thailand",8:00 AM - 6:00 PM, ,hanoi,$
place_000060,"Công ty TNHH Đặt Xe Việt ATV (Hanoi, Vietnam): Hours, Address - Tripadvisor",['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/a5/18/4a/caption.jpg?w=1200&h=1200&s=1'], , ,Attraction,"['Water Sports in Hanoi', 'Parasailing & Paragliding in Hanoi', 'Gondola Cruises in Hanoi', 'River Rafting & Tubing in Hanoi', 'Boat Rentals in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/a5/18/4a/caption.jpg?w=1200&h=1200&s=1,86.0,5.0,"Specializes in providing car rental services with driver, self-drive, cheap 4-seat passenger car from 4 seats to 45 seats in Hanoi. Commitment to professional, new life car, specializing in serving customers as individuals, businesses, organizations ... with the needs: long-term car rental, self-drive car rental, airport shuttle rental, car rental contracts (travel, festivals, weddings, work, go home) .. Car rental procedures are simple and fastest.",7:00 AM - 10:30 PM, ,hanoi,$
place_000061,"Hanoi Private Transfers & Limo Services: Airport, Cruise Port, Hotel Pickups",['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/90/e5/11/caption.jpg?w=1200&h=1200&s=1'], ,35 min,Attraction,"['Water Sports in Hanoi', 'Parasailing & Paragliding in Hanoi', 'Gondola Cruises in Hanoi', 'River Rafting & Tubing in Hanoi', 'Boat Rentals in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/90/e5/11/caption.jpg?w=1200&h=1200&s=1,, ,"We offer private transfers and limo services in Hanoi for airport, cruise port, and hotel pickups. Our licensed, insured vehicles ensure comfort and reliability. Professional, English-speaking drivers meet you with a name sign, assist with luggage, and provide door-to-door service. Child seats available on request. Enjoy a smooth, stress-free ride!", , ,hanoi, 
place_000062,Anarchy Ink,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/0d/68/e6/iam-a-interesting-person.jpg'], ,8 miN,Attraction,"['Art Galleries in Hanoi', 'Antique Shops in Hanoi', 'Also popular with travelers', 'Department Stores in Hanoi', 'See all']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/0d/68/e6/iam-a-interesting-person.jpg,86.0,5.0, ,12:00 PM - 7:00 PM, ,hanoi,$
place_000063,Massage Foot And Body, , ,5 miN,Attraction,"['Bus Tours in Hanoi', 'Sightseeing Tours in Hanoi', 'Also popular with travelers', 'Factory Tours in Hanoi', 'See all']", ,86.0,5.0, , , ,hanoi,$
place_000064,Niinuma Energy Lighting LED Light Showroom center,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/cf/14/a2/caption.jpg?w=1200&h=1200&s=1'], , ,Attraction,"['Flea & Street Markets in Hanoi', 'Art Galleries in Hanoi', 'Department Stores in Hanoi', 'Antique Shops in Hanoi', 'Factory Outlets in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/cf/14/a2/caption.jpg?w=1200&h=1200&s=1,86.0,5.0,"Our Company is a manufacturer and wholesalers for LED light product. We also hell the tour for the customers to visit the showroom and understand our product. We have all the products that Niinuma Japan selling here: LED streetlight, LED Highbay, LED Downlight, LED Wall light, ...",8:00 AM - 5:00 PM, ,hanoi,$
place_000065,Hoa Floral Foliage,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/2c/9c/c5/caption.jpg'],Reach out directlyVisit website,9 min,Attraction,"['Lessons & Workshops in Hanoi', 'Also popular with travelers', 'Sports Camps & Clinics in Hanoi', 'See all', 'Cooking Classes in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/2c/9c/c5/caption.jpg,35.0,4.9,"Paper Floral Artist My name's Hoa, a local lady from Hanoi, Vietnam. I have a passion in creating and teaching how to make beautiful flowers from paper. I am glad to show you the technique to create beautiful flowers", , ,hanoi,$
place_000066,Amadora Xuân Diệu,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/5e/82/95/nh-khong-gian-c-a-amadora.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/5e/82/a0/nh-khong-gian-c-a-amadora.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/5e/82/9f/nh-khong-gian-c-a-amadora.jpg']", ,1-2 hours,Attraction,"['Also popular with travelers', 'Hammams & Turkish Baths in Hanoi', 'Health Clubs in Hanoi', 'See all', 'Onsen Resorts in Hanoi']",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/5e/82/95/nh-khong-gian-c-a-amadora.jpg,86.0,5.0,"AMADORA INTRODUCTION Founded in 2011, Amadora Wellness & Spa is an ideal place for you and loved ones to step on the journey enjoying wonderful moments of real art of spa Amadora is one of the few spas that archived the world standard quality. As defined by the International Spa Association (ISPA): ""A standard spa must satisfy five human senses, that is, when you walk into a spa, your ear must hear natural sounds and professional therapy music, your nose must smell natural oil and flowers, your eyes must see natural, gentle, relaxed landscape, your mouth must enjoy different special teas and flower teas, and your body must feel the softness and tenderness when massaging."" Come and enjoy true beauty & wellness experiences from Amadora Wellness & Spa: • An eco-friendly health and beauty system with quintessence of Eastern and Western medicine, treating the soul through five senses. * The intersection of the roots of love and positive energy within a connected world. • The convergence of",9:00 AM - 9:00 PM, ,hanoi,$
